Anio,CVE_ENT,CVE_MUN,Pob_PInf_F,Pob_PInf_M,Pob_PInf_T,Pob_Inf_F,Pob_Inf_M,Pob_Inf_T,Pob_Pub_F,Pob_Pub_M,Pob_Pub_T,Pob_Ado_F,Pob_Ado_M,Pob_Ado_T,Pob_Juv_F,Pob_Juv_M,Pob_Juv_T,Pob_Adu_F,Pob_Adu_M,Pob_Adu_T,Pob_Vej_F,Pob_Vej_M,Pob_Vej_T,Poblacion
2010,29,041,1402.791,1439.523,2842.314,1404.532,1439.798,2844.33,1385.711,1410.978,2796.689,1370.603,1367.634,2738.237,1301.006,1216.972,2517.978,6087.257,5291.628,11378.885,1215.21,1036.458,2251.668,27370.101
2010,29,042,638.65,648.029,1286.679,639.443,648.153,1287.596,630.874,635.179,1266.053,623.996,615.667,1239.663,592.31,547.844,1140.154,2771.352,2382.128,5153.48,553.25,466.582,1019.832,12393.457
2010,29,043,1714.214,1766.693,3480.907,1716.341,1767.031,3483.372,1693.342,1731.661,3425.003,1674.881,1678.466,3353.347,1589.832,1493.562,3083.394,7438.642,6494.293,13932.935,1484.989,1272.021,2757.01,33515.968
2010,29,044,2014.526,2049.894,4064.42,2017.026,2050.286,4067.312,1989.997,2009.246,3999.243,1968.301,1947.523,3915.824,1868.353,1732.979,3601.332,8741.811,7535.325,16277.136,1745.143,1475.926,3221.069,39146.336
2010,29,048,877.283,897.855,1775.138,878.372,898.026,1776.398,866.602,880.051,1746.653,857.154,853.016,1710.17,813.628,759.046,1572.674,3806.873,3300.477,7107.35,759.973,646.456,1406.429,17094.812
2010,29,049,254.913,278.034,532.947,255.23,278.088,533.318,251.81,272.521,524.331,249.064,264.15,513.214,236.417,235.05,471.467,1106.17,1022.044,2128.214,220.827,200.185,421.012,5124.503
2010,29,050,510.607,530.209,1040.816,511.24,530.31,1041.55,504.389,519.695,1024.084,498.89,503.73,1002.62,473.557,448.238,921.795,2215.72,1949.026,4164.746,442.328,381.751,824.079,10019.69
2010,29,051,189.9,186.473,376.373,190.136,186.509,376.645,187.588,182.776,370.364,185.543,177.161,362.704,176.121,157.645,333.766,824.049,685.47,1509.519,164.506,134.262,298.768,3628.139
2010,29,052,291.859,303.91,595.769,292.221,303.969,596.19,288.305,297.884,586.189,285.162,288.734,573.896,270.681,256.926,527.607,1266.488,1117.164,2383.652,252.831,218.816,471.647,5734.95
2010,29,053,360.262,356.5,716.762,360.71,356.568,717.278,355.876,349.43,705.306,351.996,338.696,690.692,334.122,301.384,635.506,1563.318,1310.477,2873.795,312.088,256.68,568.768,6908.107
2010,29,054,263.977,266.592,530.569,264.304,266.643,530.947,260.763,261.306,522.069,257.92,253.279,511.199,244.823,225.377,470.2,1145.497,979.984,2125.481,228.677,191.946,420.623,5111.088
2010,29,055,149.549,148.607,298.156,149.735,148.636,298.371,147.728,145.66,293.388,146.118,141.186,287.304,138.698,125.632,264.33,648.952,546.274,1195.226,129.551,106.998,236.549,2873.324
2010,29,056,351.068,371.409,722.477,351.503,371.48,722.983,346.793,364.044,710.837,343.012,352.861,695.873,325.594,313.989,639.583,1523.416,1365.285,2888.701,304.122,267.415,571.537,6951.991
2010,29,057,231.417,225.248,456.665,231.704,225.291,456.995,228.599,220.782,449.381,226.107,214,440.107,214.625,190.425,405.05,1004.208,828.004,1832.212,200.472,162.179,362.651,4403.061
2010,29,058,414.985,424.122,839.107,415.501,424.203,839.704,409.933,415.712,825.645,405.464,402.941,808.405,384.875,358.552,743.427,1800.784,1559.054,3359.838,359.493,305.368,664.861,8080.987
2010,29,059,318.43,345.059,663.489,318.826,345.124,663.95,314.553,338.216,652.769,311.124,327.826,638.95,295.326,291.712,587.038,1381.795,1268.42,2650.215,275.85,248.443,524.293,6380.704
2010,29,060,230.45,236.794,467.244,230.736,236.839,467.575,227.644,232.099,459.743,225.162,224.969,450.131,213.728,200.186,413.914,1000.01,870.445,1870.455,199.634,170.492,370.126,4499.188
2011,21,015,5397.557,5728.294,11125.851,5427.215,5741.885,11169.1,5387.44,5634.375,11021.815,5318.236,5443.901,10762.137,4981.341,4812.883,9794.224,22969.994,20373.569,43343.563,5190.492,4278.146,9468.638,106685.328
2011,21,026,731.273,727.66,1458.933,735.291,729.386,1464.677,729.902,715.729,1445.631,720.526,691.534,1412.06,674.883,611.376,1286.259,3112.025,2588.035,5700.06,703.219,543.449,1246.668,14014.288
2011,21,034,1828.025,1927.777,3755.802,1838.069,1932.351,3770.42,1824.598,1896.169,3720.767,1801.16,1832.068,3633.228,1687.062,1619.708,3306.77,7779.392,6856.438,14635.83,1757.897,1439.75,3197.647,36020.464
2011,21,041,4308.36,4566.77,8875.13,4332.034,4577.604,8909.638,4300.285,4491.894,8792.179,4245.046,4340.042,8585.088,3976.134,3836.976,7813.11,18334.78,16242.426,34577.206,4143.08,3410.667,7553.747,85106.098
2011,21,048,1007.28,1010.482,2017.762,1012.814,1012.88,2025.694,1005.392,993.915,1999.307,992.477,960.315,1952.792,929.606,849.002,1778.608,4286.607,3593.938,7880.545,968.637,754.674,1723.311,19378.019
2011,21,060,376.15,383.336,759.486,378.217,384.245,762.462,375.446,377.051,752.497,370.623,364.304,734.927,347.145,322.077,669.222,1600.756,1363.393,2964.149,361.721,286.293,648.014,7290.757
2011,21,074,3307.489,3487.89,6795.379,3325.663,3496.165,6821.828,3301.29,3430.703,6731.993,3258.883,3314.726,6573.609,3052.442,2930.507,5982.949,14075.444,12405.223,26480.667,3180.605,2604.913,5785.518,65171.943
2011,21,090,1000.933,1035.182,2036.115,1006.434,1037.638,2044.072,999.058,1018.21,2017.268,986.224,983.788,1970.012,923.75,869.755,1793.505,4259.6,3681.787,7941.387,962.535,773.121,1735.656,19538.015
2011,21,106,1400.346,1407.953,2808.299,1408.041,1411.294,2819.335,1397.721,1384.869,2782.59,1379.767,1338.053,2717.82,1292.363,1182.955,2475.318,5959.351,5007.606,10966.957,1346.625,1051.523,2398.148,26968.467
2011,21,114,81427.827,83240.072,164667.899,81875.264,83437.568,165312.832,81275.213,81875.29,163150.503,80231.195,79107.442,159338.637,75148.776,69937.872,145086.648,346526.575,296056.26,642582.835,78304.044,62167.408,140471.452,1580610.806
2011,21,119,5378.957,5672.872,11051.829,5408.514,5686.332,11094.846,5368.876,5579.862,10948.738,5299.91,5391.231,10691.141,4964.176,4766.318,9730.494,22890.845,20176.453,43067.298,5172.607,4236.754,9409.361,105993.707
2011,21,122,494.111,522.215,1016.326,496.826,523.454,1020.28,493.185,513.653,1006.838,486.85,496.289,983.139,456.009,438.762,894.771,2102.752,1857.34,3960.092,475.155,390.013,865.168,9746.614
2011,21,125,444.3,445.182,889.482,446.742,446.238,892.98,443.468,437.883,881.351,437.771,423.08,860.851,410.04,374.039,784.079,1890.778,1583.359,3474.137,427.256,332.481,759.737,8542.617
2011,21,132,7483.045,7691.151,15174.196,7524.163,7709.399,15233.562,7469.02,7565.049,15034.069,7373.076,7309.308,14682.384,6906.013,6462.065,13368.078,31845.057,27354.775,59199.832,7195.975,5744.095,12940.07,145632.191
2011,21,134,1013.355,1080.556,2093.911,1018.923,1083.12,2102.043,1011.456,1062.84,2074.296,998.463,1026.91,2025.373,935.213,907.878,1843.091,4312.463,3843.168,8155.631,974.48,807.008,1781.488,20075.833
2011,21,136,607.265,640.147,1247.412,610.601,641.665,1252.266,606.126,629.651,1235.777,598.34,608.365,1206.705,560.437,537.847,1098.284,2584.292,2276.779,4861.071,583.968,478.09,1062.058,11963.573
2011,21,140,6367.949,6547.219,12915.168,6402.94,6562.754,12965.694,6356.014,6439.873,12795.887,6274.368,6222.169,12496.537,5876.904,5500.94,11377.844,27099.624,23286.205,50385.829,6123.658,4889.756,11013.414,123950.373
2011,21,143,1501.891,1600.067,3101.958,1510.144,1603.864,3114.008,1499.076,1573.834,3072.91,1479.82,1520.629,3000.449,1386.077,1344.369,2730.446,6391.49,5690.891,12082.381,1444.275,1195.002,2639.277,29741.429
2011,21,180,1882.997,2042.667,3925.664,1893.344,2047.514,3940.858,1879.468,2009.176,3888.644,1855.325,1941.255,3796.58,1737.795,1716.238,3454.033,8013.335,7265.064,15278.399,1810.76,1525.555,3336.315,37620.493
2011,21,181,321.236,354.531,675.767,323.001,355.372,678.373,320.634,348.718,669.352,316.515,336.929,653.444,296.465,297.875,594.34,1367.06,1260.943,2628.003,308.913,264.779,573.692,6472.971
2011,29,001,515.898,543.438,1059.336,518.215,545.954,1064.169,512.084,535.7,1047.784,508.279,523.415,1031.694,486.184,473.08,959.264,2305.016,2057.649,4362.665,463.978,405.516,869.494,10394.406
2011,29,002,693.008,711.905,1404.913,696.121,715.201,1411.322,687.886,701.768,1389.654,682.774,685.675,1368.449,653.093,619.736,1272.829,3096.341,2695.526,5791.867,623.263,531.227,1154.49,13793.524
2011,29,003,309.335,322.052,631.387,310.724,323.543,634.267,307.048,317.466,624.514,304.766,310.186,614.952,291.518,280.357,571.875,1382.098,1219.403,2601.501,278.202,240.317,518.519,6197.015
2011,29,005,3996.498,3993.426,7989.924,4014.449,4011.914,8026.363,3966.955,3936.56,7903.515,3937.478,3846.289,7783.767,3766.312,3476.406,7242.718,17856.232,15120.526,32976.758,3594.284,2979.913,6574.197,78497.242
2011,29,009,259.052,278.597,537.649,260.216,279.886,540.102,257.137,274.629,531.766,255.226,268.332,523.558,244.131,242.527,486.658,1157.437,1054.865,2212.302,232.981,207.89,440.871,5272.906
2011,29,010,3424.352,3477.868,6902.22,3439.733,3493.969,6933.702,3399.038,3428.344,6827.382,3373.78,3349.727,6723.507,3227.119,3027.596,6254.715,15299.897,13168.441,28468.338,3079.72,2595.201,5674.921,67784.785
2011,29,011,211.247,237.173,448.42,212.195,238.271,450.466,209.685,233.796,443.481,208.127,228.435,436.562,199.079,206.467,405.546,943.842,898.021,1841.863,189.986,176.98,366.966,4393.304
2011,29,012,421.091,454.812,875.903,422.982,456.918,879.9,417.978,448.336,866.314,414.872,438.055,852.927,396.837,395.929,792.766,1881.421,1722.079,3603.5,378.712,339.383,718.095,8589.405
2011,29,014,703.231,756.289,1459.52,706.389,759.79,1466.179,698.032,745.519,1443.551,692.845,728.424,1421.269,662.726,658.374,1321.1,3142.011,2863.578,6005.589,632.456,564.347,1196.803,14314.011
2011,29,015,1818.476,1870.674,3689.15,1826.645,1879.335,3705.98,1805.034,1844.036,3649.07,1791.621,1801.749,3593.37,1713.738,1628.482,3342.22,8124.898,7083.035,15207.933,1635.463,1395.905,3031.368,36219.091
2011,29,017,500.911,531.073,1031.984,503.161,533.532,1036.693,497.208,523.511,1020.719,493.514,511.506,1005.02,472.06,462.317,934.377,2238.055,2010.834,4248.889,450.499,396.29,846.789,10124.471
2011,29,018,1787.888,1896.833,3684.721,1795.919,1905.614,3701.533,1774.672,1869.822,3644.494,1761.485,1826.944,3588.429,1684.911,1651.253,3336.164,7988.231,7182.078,15170.309,1607.953,1415.425,3023.378,36149.028
2011,29,019,979.231,1001.597,1980.828,983.629,1006.234,1989.863,971.992,987.334,1959.326,964.769,964.693,1929.462,922.83,871.922,1794.752,4375.172,3792.399,8167.571,880.679,747.396,1628.075,19449.877
2011,29,022,287.038,316.005,603.043,288.328,317.468,605.796,284.917,311.505,596.422,282.799,304.362,587.161,270.506,275.093,545.599,1282.479,1196.507,2478.986,258.151,235.805,493.956,5910.963
2011,29,023,1222.135,1256.069,2478.204,1227.624,1261.883,2489.507,1213.1,1238.182,2451.282,1204.086,1209.789,2413.875,1151.743,1093.448,2245.191,5460.46,4755.92,10216.38,1099.137,937.283,2036.42,24330.859
2011,29,024,1307.821,1339.632,2647.453,1313.695,1345.834,2659.529,1298.153,1320.556,2618.709,1288.507,1290.274,2578.781,1232.494,1166.193,2398.687,5843.303,5072.322,10915.625,1176.2,999.64,2175.84,25994.624
2011,29,025,3521.034,3785.897,7306.931,3536.85,3803.424,7340.274,3495.006,3731.987,7226.993,3469.035,3646.407,7115.442,3318.233,3295.745,6613.978,15731.873,14334.748,30066.621,3166.672,2825.054,5991.726,71661.965
2011,29,026,920.592,989.142,1909.734,924.726,993.721,1918.447,913.786,975.056,1888.842,906.996,952.697,1859.693,867.568,861.079,1728.647,4113.175,3745.241,7858.416,827.941,738.102,1566.043,18729.822
2011,29,027,600.117,635.551,1235.668,602.813,638.493,1241.306,595.681,626.501,1222.182,591.255,612.134,1203.389,565.552,553.267,1118.819,2681.305,2406.421,5087.726,539.72,474.251,1013.971,12123.061
2011,29,028,1125.528,1157.308,2282.836,1130.584,1162.666,2293.25,1117.208,1140.828,2258.036,1108.907,1114.667,2223.574,1060.702,1007.474,2068.176,5028.827,4381.977,9410.804,1012.254,863.589,1875.843,22412.519
2011,29,029,588.241,587.191,1175.432,590.884,589.909,1180.793,583.893,578.829,1162.722,579.555,565.555,1145.11,554.361,511.168,1065.529,2628.246,2223.311,4851.557,529.041,438.164,967.205,11548.348
2011,29,031,1484.188,1568.226,3052.414,1490.854,1575.487,3066.341,1473.216,1545.895,3019.111,1462.269,1510.445,2972.714,1398.703,1365.191,2763.894,6631.306,5937.861,12569.167,1334.817,1170.218,2505.035,29948.676
2011,29,032,641.198,661.297,1302.495,644.078,664.358,1308.436,636.458,651.88,1288.338,631.728,636.931,1268.659,604.266,575.68,1179.946,2864.851,2503.903,5368.754,576.667,493.462,1070.129,12786.757
2011,29,033,4712.856,4698.611,9411.467,4734.025,4720.363,9454.388,4678.017,4631.703,9309.72,4643.257,4525.491,9168.748,4441.41,4090.291,8531.701,21056.899,17790.604,38847.503,4238.547,3506.125,7744.672,92468.199
2011,29,034,2040.738,2162.023,4202.761,2049.905,2172.031,4221.936,2025.653,2131.235,4156.888,2010.601,2082.363,4092.964,1923.198,1882.11,3805.308,9117.958,8186.181,17304.139,1835.356,1613.311,3448.667,41232.663
2011,29,035,283.657,305.59,589.247,284.931,307.005,591.936,281.56,301.239,582.799,279.468,294.331,573.799,267.319,266.026,533.345,1267.372,1157.073,2424.445,255.109,228.033,483.142,5778.713
2011,29,036,1070.941,1086.869,2157.81,1075.752,1091.901,2167.653,1063.025,1071.393,2134.418,1055.126,1046.824,2101.95,1009.259,946.155,1955.414,4784.936,4115.272,8900.208,963.161,811.027,1774.188,21191.641
2011,29,038,759.129,789.609,1548.738,762.539,793.264,1555.803,753.517,778.365,1531.882,747.918,760.516,1508.434,715.405,687.38,1402.785,3391.766,2989.738,6381.504,682.729,589.21,1271.939,15201.085
2011,29,039,1090.226,1201.292,2291.518,1095.123,1206.853,2301.976,1082.166,1184.186,2266.352,1074.125,1157.03,2231.155,1027.432,1045.763,2073.195,4871.095,4548.516,9419.611,980.504,896.41,1876.914,22460.721
2011,29,040,510.836,522.048,1032.884,513.131,524.465,1037.596,507.06,514.614,1021.674,503.292,502.813,1006.105,481.413,454.459,935.872,2282.4,1976.658,4259.058,459.425,389.554,848.979,10142.168
2011,29,041,1398.98,1438.096,2837.076,1405.264,1444.754,2850.018,1388.639,1417.618,2806.257,1378.32,1385.11,2763.43,1318.403,1251.909,2570.312,6250.601,5445.142,11695.743,1258.185,1073.114,2331.299,27854.135
2011,29,042,640.763,653.132,1293.895,643.641,656.155,1299.796,636.026,643.831,1279.857,631.3,629.067,1260.367,603.857,568.572,1172.429,2862.907,2472.987,5335.894,576.276,487.37,1063.646,12705.884
2011,29,043,1734.154,1786.888,3521.042,1741.943,1795.161,3537.104,1721.334,1761.443,3482.777,1708.543,1721.05,3429.593,1634.271,1555.543,3189.814,7748.145,6765.791,14513.936,1559.626,1333.384,2893.01,34567.276
2011,29,044,2012.277,2048.508,4060.785,2021.316,2057.991,4079.307,1997.402,2019.337,4016.739,1982.56,1973.031,3955.591,1896.376,1783.292,3679.668,8990.793,7756.375,16747.168,1809.759,1528.606,3338.365,39877.623
2011,29,048,876.681,896.313,1772.994,880.619,900.462,1781.081,870.2,883.549,1753.749,863.734,863.288,1727.022,826.187,780.269,1606.456,3916.984,3393.758,7310.742,788.451,668.833,1457.284,17409.328
2011,29,049,255.549,279.459,535.008,256.697,280.753,537.45,253.66,275.48,529.14,251.775,269.163,520.938,240.83,243.278,484.108,1141.786,1058.132,2199.918,229.83,208.534,438.364,5244.926
2011,29,050,501.634,522.409,1024.043,503.887,524.827,1028.714,497.925,514.97,1012.895,494.225,503.161,997.386,472.741,454.774,927.515,2241.284,1978.024,4219.308,451.149,389.824,840.973,10050.834
2011,29,051,191.455,188.953,380.408,192.315,189.828,382.143,190.04,186.262,376.302,188.628,181.991,370.619,180.428,164.49,344.918,855.415,715.442,1570.857,172.187,140.998,313.185,3738.432
2011,29,052,290.79,303.21,594,292.096,304.614,596.71,288.64,298.892,587.532,286.496,292.038,578.534,274.041,263.954,537.995,1299.241,1148.06,2447.301,261.525,226.256,487.781,5829.853
2011,29,053,357.039,354.106,711.145,358.643,355.745,714.388,354.4,349.063,703.463,351.766,341.058,692.824,336.475,308.26,644.735,1595.239,1340.769,2936.008,321.106,264.236,585.342,6987.905
2011,29,054,262.006,264.95,526.956,263.183,266.177,529.36,260.07,261.178,521.248,258.137,255.189,513.326,246.916,230.648,477.564,1170.637,1003.197,2173.834,235.638,197.707,433.345,5175.633
2011,29,055,149.064,148.377,297.441,149.733,149.064,298.797,147.961,146.264,294.225,146.862,142.91,289.772,140.478,129.167,269.645,666.011,561.808,1227.819,134.061,110.72,244.781,2922.48
2011,29,056,352.325,372.907,725.232,353.907,374.633,728.54,349.72,367.597,717.317,347.122,359.167,706.289,332.032,324.627,656.659,1574.177,1411.957,2986.134,316.866,278.264,595.13,7115.301
2011,29,057,232.537,226.217,458.754,233.582,227.264,460.846,230.819,222.996,453.815,229.104,217.882,446.986,219.144,196.929,416.073,1038.972,856.538,1895.51,209.135,168.804,377.939,4509.923
2011,29,058,413.727,424.49,838.217,415.586,426.455,842.041,410.669,418.445,829.114,407.618,408.85,816.468,389.898,369.532,759.43,1848.522,1607.269,3455.791,372.089,316.756,688.845,8229.906
2011,29,059,319.678,347.62,667.298,321.114,349.229,670.343,317.315,342.67,659.985,314.957,334.812,649.769,301.266,302.614,603.88,1428.313,1316.212,2744.525,287.505,259.395,546.9,6542.7
2011,29,060,229.255,235.179,464.434,230.285,236.267,466.552,227.56,231.83,459.39,225.869,226.513,452.382,216.051,204.73,420.781,1024.305,890.469,1914.774,206.182,175.491,381.673,4559.986
2012,21,015,5498.771,5826.509,11325.28,5533.31,5847.787,11381.097,5497.238,5750.177,11247.415,5430.489,5580.864,11011.353,5139.51,5026.352,10165.862,23981.377,21259.968,45241.345,5469.177,4487.913,9957.09,110329.442
2012,21,026,725.904,721.045,1446.949,730.463,723.677,1454.14,725.701,711.598,1437.299,716.89,690.645,1407.535,678.477,622.023,1300.5,3165.83,2630.971,5796.801,721.997,555.39,1277.387,14120.611
2012,21,034,1838.429,1940.229,3778.658,1849.977,1947.315,3797.292,1837.917,1914.81,3752.727,1815.6,1858.429,3674.029,1718.316,1673.776,3392.092,8017.803,7079.575,15097.378,1828.535,1494.476,3323.011,36815.187
2012,21,041,4444.379,4704.297,9148.676,4472.295,4721.476,9193.771,4443.139,4642.666,9085.805,4389.189,4505.964,8895.153,4154.006,4058.253,8212.259,19382.934,17165.2,36548.134,4420.459,3623.521,8043.98,89127.778
2012,21,048,1007.307,1010.88,2018.187,1013.634,1014.572,2028.206,1007.026,997.637,2004.663,994.799,968.262,1963.061,941.495,872.056,1813.551,4393.093,3688.536,8081.629,1001.886,778.638,1780.524,19689.821
2012,21,060,380.623,388.911,769.534,383.014,390.331,773.345,380.517,383.815,764.332,375.897,372.514,748.411,355.755,335.501,691.256,1659.983,1419.07,3079.053,378.574,299.561,678.135,7504.066
2012,21,074,3294.669,3475.841,6770.51,3315.364,3488.535,6803.899,3293.75,3430.305,6724.055,3253.757,3329.3,6583.057,3079.412,2998.502,6077.914,14368.792,12682.771,27051.563,3276.938,2677.294,5954.232,65965.23
2012,21,090,1014.191,1051.009,2065.2,1020.561,1054.847,2075.408,1013.908,1037.24,2051.148,1001.597,1006.699,2008.296,947.929,906.673,1854.602,4423.115,3834.958,8258.073,1008.733,809.547,1818.28,20131.007
2012,21,106,1414.751,1426.059,2840.81,1423.637,1431.267,2854.904,1414.356,1407.376,2821.732,1397.183,1365.936,2763.119,1322.318,1230.218,2552.536,6170.045,5203.452,11373.497,1407.137,1098.433,2505.57,27712.168
2012,21,114,81166.183,82899.378,164065.561,81676,83202.114,164878.114,81143.543,81813.322,162956.865,80158.272,79404.343,159562.615,75863.194,71514.76,147377.954,353983.936,302486.099,656470.035,80729.351,63853.876,144583.227,1599894.371
2012,21,119,5476.188,5770.701,11246.889,5510.584,5791.775,11302.359,5474.66,5695.1,11169.76,5408.185,5527.408,10935.593,5118.401,4978.207,10096.608,23882.883,21056.332,44939.215,5446.715,4444.926,9891.641,109582.065
2012,21,122,494.221,523.402,1017.623,497.325,525.313,1022.638,494.083,516.544,1010.627,488.084,501.335,989.419,461.931,451.522,913.453,2155.41,1909.805,4065.215,491.562,403.154,894.716,9913.691
2012,21,125,448.686,448.546,897.232,451.504,450.184,901.688,448.561,442.669,891.23,443.114,429.635,872.749,419.371,386.947,806.318,1956.818,1636.669,3593.487,446.271,345.495,791.766,8754.47
2012,21,132,7487.067,7685.941,15173.008,7534.094,7714.009,15248.103,7484.978,7585.248,15070.226,7394.093,7361.902,14755.995,6997.9,6630.426,13628.326,32652.778,28044.725,60697.503,7446.772,5920.154,13366.926,147940.087
2012,21,134,1018.879,1084.604,2103.483,1025.278,1088.565,2113.843,1018.594,1070.395,2088.989,1006.226,1038.877,2045.103,952.31,935.655,1887.965,4443.559,3957.54,8401.099,1013.395,835.424,1848.819,20489.301
2012,21,136,606.544,638.758,1245.302,610.354,641.09,1251.444,606.375,630.389,1236.764,599.012,611.828,1210.84,566.915,551.037,1117.952,2645.274,2330.721,4975.995,603.28,492.008,1095.288,12133.585
2012,21,140,6357.108,6533.397,12890.505,6397.037,6557.256,12954.293,6355.334,6447.803,12803.137,6278.166,6257.949,12536.115,5941.766,5636.162,11577.928,27724.771,23839.283,51564.054,6322.894,5032.399,11355.293,125681.325
2012,21,143,1515.918,1615.658,3131.576,1525.44,1621.558,3146.998,1515.495,1594.491,3109.986,1497.093,1547.542,3044.635,1416.875,1393.779,2810.654,6611.257,5895.269,12506.526,1507.759,1244.473,2752.232,30502.607
2012,21,180,1880.505,2036.983,3917.488,1892.316,2044.422,3936.738,1879.98,2010.297,3890.277,1857.153,1951.105,3808.258,1757.642,1757.244,3514.886,8201.302,7432.616,15633.918,1870.384,1569.002,3439.386,38140.951
2012,21,181,320.574,354.162,674.736,322.587,355.455,678.042,320.484,349.522,670.006,316.593,339.23,655.823,299.629,305.524,605.153,1398.093,1292.277,2690.37,318.848,272.795,591.643,6565.773
2012,29,001,522.909,550.094,1073.003,527.142,554.791,1081.933,522.988,546.689,1069.677,519.442,536.275,1055.717,501.158,493.199,994.357,2409.854,2148.881,4558.735,489.043,426.277,915.32,10748.742
2012,29,002,691.849,710.674,1402.523,697.449,716.742,1414.191,691.953,706.276,1398.229,687.261,692.821,1380.082,663.07,637.171,1300.241,3188.421,2776.171,5964.592,647.041,550.714,1197.755,14057.613
2012,29,003,307.961,320.928,628.889,310.453,323.669,634.122,308.007,318.943,626.95,305.918,312.866,618.784,295.15,287.736,582.886,1419.251,1253.673,2672.924,288.016,248.693,536.709,6301.264
2012,29,005,3970.176,3971.851,7942.027,4002.309,4005.767,8008.076,3970.77,3947.272,7918.042,3943.849,3872.074,7815.923,3805.024,3561.056,7366.08,18296.75,15515.606,33812.356,3713.046,3077.856,6790.902,79653.406
2012,29,009,260.433,279.092,539.525,262.54,281.475,544.015,260.471,277.365,537.836,258.705,272.081,530.786,249.599,250.227,499.826,1200.215,1090.243,2290.458,243.566,216.273,459.839,5402.285
2012,29,010,3401.053,3454.932,6855.985,3428.58,3484.433,6913.013,3401.561,3433.551,6835.112,3378.5,3368.14,6746.64,3259.575,3097.599,6357.174,15673.918,13496.315,29170.233,3180.782,2677.286,5858.068,68736.225
2012,29,011,209.785,235.283,445.068,211.483,237.293,448.776,209.817,233.827,443.644,208.394,229.373,437.767,201.059,210.949,412.008,966.806,919.109,1885.915,196.199,182.326,378.525,4451.703
2012,29,012,417.336,450.222,867.558,420.713,454.067,874.78,417.398,447.436,864.834,414.568,438.912,853.48,399.975,403.657,803.632,1923.31,1758.744,3682.054,390.307,348.885,739.192,8685.53
2012,29,014,699.784,753.408,1453.192,705.447,759.841,1465.288,699.888,748.745,1448.633,695.143,734.481,1429.624,670.674,675.485,1346.159,3224.987,2943.103,6168.09,654.462,583.829,1238.291,14549.277
2012,29,015,1810.664,1866.443,3677.107,1825.319,1882.38,3707.699,1810.935,1854.893,3665.828,1798.657,1819.556,3618.213,1735.344,1673.403,3408.747,8344.533,7291.056,15635.589,1693.395,1446.338,3139.733,36852.916
2012,29,017,502.492,531.446,1033.938,506.559,535.984,1042.543,502.568,528.158,1030.726,499.16,518.096,1017.256,481.59,476.481,958.071,2315.761,2076.037,4391.798,469.949,411.827,881.776,10356.108
2012,29,018,1782.185,1892.367,3674.552,1796.609,1908.526,3705.135,1782.452,1880.656,3663.108,1770.367,1844.829,3615.196,1708.05,1696.646,3404.696,8213.288,7392.326,15605.614,1666.761,1466.428,3133.189,36801.49
2012,29,019,981.854,1005.414,1987.268,989.8,1013.999,2003.799,982.001,999.192,1981.193,975.343,980.157,1955.5,941.01,901.427,1842.437,4524.921,3927.54,8452.461,918.264,779.112,1697.376,19920.034
2012,29,022,286.628,316.067,602.695,288.948,318.766,607.714,286.671,314.112,600.783,284.728,308.128,592.856,274.705,283.378,558.083,1320.941,1234.683,2555.624,268.064,244.926,512.99,6030.745
2012,29,023,1216.213,1254.536,2470.749,1226.057,1265.248,2491.305,1216.395,1246.772,2463.167,1208.148,1223.021,2431.169,1165.621,1124.783,2290.404,5604.979,4900.708,10505.687,1137.445,972.162,2109.607,24762.088
2012,29,024,1306.965,1339.847,2646.812,1317.543,1351.288,2668.831,1307.16,1331.556,2638.716,1298.298,1306.189,2604.487,1252.597,1201.271,2453.868,6023.211,5233.969,11257.18,1222.319,1038.271,2260.59,26530.484
2012,29,025,3506.908,3772.248,7279.156,3535.291,3804.459,7339.75,3507.432,3748.905,7256.337,3483.653,3677.485,7161.138,3361.027,3382.097,6743.124,16161.756,14735.879,30897.635,3279.782,2923.18,6202.962,72880.102
2012,29,026,924.463,995.213,1919.676,931.945,1003.711,1935.656,924.601,989.054,1913.655,918.333,970.212,1888.545,886.007,892.281,1778.288,4260.434,3887.692,8148.126,864.59,771.208,1635.798,19219.744
2012,29,027,596.926,634.946,1231.872,601.757,640.367,1242.124,597.015,631.016,1228.031,592.967,618.995,1211.962,572.094,569.275,1141.369,2750.96,2480.345,5231.305,558.266,492.031,1050.297,12336.96
2012,29,028,1124.269,1158.753,2283.022,1133.369,1168.647,2302.016,1124.438,1151.582,2276.02,1116.815,1129.643,2246.458,1077.502,1038.906,2116.408,5181.254,4526.54,9707.794,1051.456,897.937,1949.393,22881.111
2012,29,029,593.158,592.357,1185.515,597.959,597.415,1195.374,593.247,588.692,1181.939,589.225,577.477,1166.702,568.484,531.092,1099.576,2733.598,2313.979,5047.577,554.742,459.028,1013.77,11890.453
2012,29,031,1490.115,1575.822,3065.937,1502.175,1589.278,3091.453,1490.338,1566.071,3056.409,1480.234,1536.236,3016.47,1428.129,1412.84,2840.969,6867.267,6155.778,13023.045,1393.607,1221.132,2614.739,30709.022
2012,29,032,638.915,659.766,1298.681,644.086,665.399,1309.485,639.011,655.683,1294.694,634.678,643.192,1277.87,612.337,591.528,1203.865,2944.472,2577.304,5521.776,597.535,511.264,1108.799,13015.17
