CVE_ENT,NOM_ENT,CVE_MUN,Microcuenca,NOM_MUN,Pobl2010,Pobl2015,Pobl2020,Pobr_Porc2010,Pobr_Porc2015,Pobr_Porc2020,Pobr_Pers2010,Pobr_Pers2015,Pobr_Pers2020,Pobr_CareProm2010,Pobr_CareProm2015,Pobr_CareProm2020,PobrExtr_Porc2010,PobrExtr_Porc2015,PobrExtr_Porc2020,PobrExtr_Pers2010,PobrExtr_Pers2015,PobrExtr_Pers2020,PobrExtr_CareProm2010,PobrExtr_CareProm2015,PobrExtr_CareProm2020,PobrMode_Porc2010,PobrMode_Porc2015,PobrMode_Porc2020,PobrMode_Pers2010,PobrMode_Pers2015,PobrMode_Pers2020,PobrMode_CareProm2010,PobrMode_CareProm2015,PobrMode_CareProm2020,VulnCarSoc_Porc2010,VulnCarSoc_Porc2015,VulnCarSoc_Porc2020,VulnCarSoc_Pers2010,VulnCarSoc_Pers2015,VulnCarSoc_Pers2020,VulnCarSoc_CareProm2010,VulnCarSoc_CareProm2015,VulnCarSoc_CareProm2020,VulnIngr_Porc2010,VulnIngr_Porc2015,VulnIngr_Porc2020,VulnIngr_Pers2010,VulnIngr_Pers2015,VulnIngr_Pers2020,NoPobNoVuln_Porc2010,NoPobNoVuln_Porc2015,NoPobNoVuln_Porc2020,NoPobNoVuln_Pers2010,NoPobNoVuln_Pers2015,NoPobNoVuln_Pers2020,RezaEduc_Porc2010,RezaEduc_Porc2015,RezaEduc_Porc2020,RezaEduc_Pers2010,RezaEduc_Pers2015,RezaEduc_Pers2020,RezaEduc_CareProm2010,RezaEduc_CareProm2015,RezaEduc_CareProm2020,CareServSalu_Porc2010,CareServSalu_Porc2015,CareServSalu_Porc2020,CareServSalu_Pers2010,CareServSalu_Pers2015,CareServSalu_Pers2020,CareServSalu_CareProm2010,CareServSalu_CareProm2015,CareServSalu_CareProm2020,CareSeguSoci_Porc2010,CareSeguSoci_Porc2015,CareSeguSoci_Porc2020,CareSeguSoci_Pers2010,CareSeguSoci_Pers2015,CareSeguSoci_Pers2020,CareSeguSoci_CareProm2010,CareSeguSoci_CareProm2015,CareSeguSoci_CareProm2020,CareCaliVivi_Porc2010,CareCaliVivi_Porc2015,CareCaliVivi_Porc2020,CareCaliVivi_Pers2010,CareCaliVivi_Pers2015,CareCaliVivi_Pers2020,CareCaliVivi_CareProm2010,CareCaliVivi_CareProm2015,CareCaliVivi_CareProm2020,CareServVivi_Porc2010,CareServVivi_Porc2015,CareServVivi_Porc2020,CareServVivi_Pers2010,CareServVivi_Pers2015,CareServVivi_Pers2020,CareServVivi_CareProm2010,CareServVivi_CareProm2015,CareServVivi_CareProm2020,CareAcceAlim_Porc2010,CareAcceAlim_Porc2015,CareAcceAlim_Porc2020,CareAcceAlim_Pers2010,CareAcceAlim_Pers2015,CareAcceAlim_Pers2020,CareAcceAlim_CareProm2010,CareAcceAlim_CareProm2015,CareAcceAlim_CareProm2020,Pobl1CarSoc_Porc2010,Pobl1CarSoc_Porc2015,Pobl1CarSoc_Porc2020,Pobl1CarSoc_Pers2010,Pobl1CarSoc_Pers2015,Pobl1CarSoc_Pers2020,Pobl1CarSoc_CareProm2010,Pobl1CarSoc_CareProm2015,Pobl1CarSoc_CareProm2020,Pobl3+CarSoc_Porc2010,Pobl3+CarSoc_Porc2015,Pobl3+CarSoc_Porc2020,Pobl3+CarSoc_Pers2010,Pobl3+CarSoc_Pers2015,Pobl3+CarSoc_Pers2020,Pobl3+CarSoc_CareProm2010,Pobl3+CarSoc_CareProm2015,Pobl3+CarSoc_CareProm2020,PoblIngInfLineaPobr_Porc2010,PoblIngInfLineaPobr_Porc2015,PoblIngInfLineaPobr_Porc2020,PoblIngInfLineaPobr_Pers2010,PoblIngInfLineaPobr_Pers2015,PoblIngInfLineaPobr_Pers2020,PoblIngInfLineaPobr_CareProm2010,PoblIngInfLineaPobr_CareProm2015,PoblIngInfLineaPobr_CareProm2020,PoblIngInfLineaPobrExtr_Porc2010,PoblIngInfLineaPobrExtr_Porc2015,PoblIngInfLineaPobrExtr_Porc2020,PoblIngInfLineaPobrExtr_Pers2010,PoblIngInfLineaPobrExtr_Pers2015,PoblIngInfLineaPobrExtr_Pers2020,PoblIngInfLineaPobrExtr_CareProm2010,PoblIngInfLineaPobrExtr_CareProm2015,PoblIngInfLineaPobrExtr_CareProm2020
29,Tlaxcala,056,2,Santa Ana Nopalucan,7825,7834,8217,72.6429091969,69.6590077565,69.9657480315,5684,5457,5749,2.7697635501,2.0028900872,1.655150228,27.0524704854,13.3623591395,7.0426509186,2117,1047,579,3.6829758419,3.3681914267,3.1766287997,45.5904387116,56.296648617,62.9230971129,3567,4410,5170,2.2271134515,1.6786481379,1.4847443492,13.1609094884,13.6133469925,10.204855643,1030,1066,839,2.0583983324,1.6209961975,1.4453200615,6.2017198659,7.5401726914,9.6514435696,485,591,793,7.9944614488,9.1874725596,10.1779527559,626,720,836,15.5516688529,12.717693546,12.217847769,1217,996,1004,3.5248359888,2.6536248562,2.1922663802,56.0851187873,24.3524074345,21.0236220472,4389,1908,1728,3.0148128898,2.6087740385,2.2883895131,75.7324005247,72.2962095712,73.0446194226,5926,5664,6002,2.8035026944,1.9977732794,1.65594682,19.2974785017,11.3420166837,6.6797900262,1510,889,549,3.8927492447,3.024516129,2.6168958743,18.7290482437,20.5034391922,10.1706036745,1466,1606,836,3.5517509728,2.7865810136,2.6658064516,42.9091969101,20.3863603103,7.4146981627,3358,1597,609,3.347486413,2.7207465901,2.5061946903,85.8038186853,83.272354749,80.1706036745,6714,6524,6588,2.6607779854,1.9405975395,1.6284170895,42.8217461012,20.6058832138,10.0524934383,3351,1614,826,3.6208304969,3.3153409091,3.1866840731,78.8446290628,77.1991804478,79.617191601,6170,6048,6542,2.5519878335,1.8073309256,1.4545413285,44.029733275,42.9366310552,42.4761154856,3445,3364,3490,2.8771142369,2.0330933392,1.6313305668
29,Tlaxcala,057,2,Santa Apolonia Teacalco,4283,4597,4790,65.1883671291,65.2541864534,62.8545821197,2792,3000,3011,2.5636000559,1.9212003205,1.9750608392,17.7091782284,11.5503624094,9.311673762,758,531,446,3.6702463218,3.3442370364,3.3756910557,47.4791889007,53.703824044,53.5429083576,2034,2469,2565,2.1504398129,1.6149009997,1.7313762541,16.8553895411,15.0507373157,12.6999775935,722,692,608,1.9968152961,1.5596424335,1.5863649261,5.8970117396,7.7945513622,12.5704682949,253,358,602,12.0592315902,11.9005248688,11.8749719919,516,547,569,16.9423692636,12.9717570607,11.5169168721,726,596,552,3.2582677165,2.5394990366,2.5116731518,59.4983991462,21.344663834,38.5166928075,2548,981,1845,2.7394618834,2.574941452,2.427574171,74.1195304162,70.1324668833,66.2110687878,3175,3224,3172,2.558675306,1.9037776194,1.9830795262,12.7267876201,7.5231192202,6.9908133542,545,346,335,3.821802935,2.9900332226,2.9198717949,14.5144076841,18.1454636341,8.6488908806,622,834,414,3.4613970588,2.7975206612,3.0051813472,22.9722518677,18.72031992,12.4131749944,984,861,595,3.5365853659,2.7329773031,2.8357400722,82.0437566702,80.3049237691,75.5545597132,3514,3692,3619,2.4471544715,1.8534080299,1.9098457888,32.2305229456,18.1204698825,15.706923594,1380,833,752,3.5753311258,3.2979310345,3.3138373752,71.0853788687,73.0487378155,75.4250504145,3045,3358,3613,2.3510642136,1.7162673028,1.6459560622,36.2601387407,39.1622094476,38.6166255882,1553,1800,1850,2.638229639,1.9492760909,1.8798881702
29,Tlaxcala,032,2,Tetlatlahuca,11949,13040,13874,63.3189159719,50.5241935638,52.4838564658,7566,6588,7282,2.0790259244,1.739529306,1.9620540084,8.9082354455,2.8093699306,5.8931748831,1064,366,818,3.5211053147,3.3506078054,3.3462473431,54.4106805264,47.7148236332,46.5906815827,6502,6222,6464,1.8429653453,1.6443949955,1.7868854278,20.5188828201,31.390980542,28.5105328001,2452,4093,3956,1.88644546,1.7147780374,1.7558322157,6.0267014403,7.471900323,7.6193564984,720,974,1057,10.1354997678,10.6129255712,11.3862542357,1211,1384,1580,13.8783510761,12.0654896457,11.026005491,1658,1573,1530,2.6526366163,2.4196604294,2.5892170052,37.6003761035,14.0117555778,35.3213127871,4493,1827,4900,2.6562033878,2.5705008479,2.4868540841,73.2122000071,72.9157589829,70.1084247721,8748,9508,9727,2.1204166535,1.7719972461,1.9654753451,6.6421921691,7.5158586958,4.5564309089,794,980,632,3.3102093666,2.7385624422,3.0316821659,25.1667489696,18.657331085,8.4603688153,3007,2433,1174,2.8076831762,2.4909614954,2.7096358049,13.8581479545,16.5750940777,23.5744990881,1656,2161,3271,3.2178253406,2.467095194,2.5501991569,83.8377987919,81.9151741058,80.9943892659,10018,10682,11237,2.0319953378,1.730342267,1.8896005421,22.7340174259,13.9054880162,17.547547092,2716,1813,2435,3.3857916819,3.2223395285,3.2527766904,69.3456174122,57.9960938868,60.1032129641,8286,7563,8339,1.8984819196,1.5154127879,1.7133631202,28.7920612811,15.7042505441,21.8865391826,3440,2048,3037,2.0892501621,1.6903516383,1.9179493646
29,Tlaxcala,033,2,Tlaxcala,92709,103015,107378,35.0245313763,33.62671043,25.0366667989,32471,34641,26884,2.0177294716,1.7177099584,1.8379447001,3.3665199442,1.5220221834,1.3535426927,3121,1568,1453,3.391217959,3.3377202658,3.180951957,31.6580114321,32.1046882466,23.6831241062,29350,33073,25430,1.8713146608,1.6408542583,1.761000007,20.332256147,28.1709502727,34.6666674313,18850,29020,37224,1.8003537095,1.654352476,1.6020271059,9.2400725319,10.3174467553,6.9195187023,8566,10629,7430,35.4031399449,27.884892542,33.3771470676,32822,28726,35840,6.6744642046,7.0225683667,4.6394158983,6188,7234,4982,2.6817531032,2.3995001183,2.0816666969,31.6698316274,16.2482170459,28.0916013109,29361,16738,30164,2.2924167541,2.4541253817,2.1672993338,47.397312608,51.396780333,49.8960848148,43942,52946,53577,2.0529980995,1.7960133731,1.8164733995,4.2553702738,6.023246977,2.1853504606,3945,6205,2347,2.9851217998,2.5438785732,2.368096991,4.9748485201,4.6348774595,1.0247339734,4612,4775,1100,2.8372805778,2.86341437,2.8147495168,12.304743449,19.0497311228,15.7417076418,11408,19624,16903,2.6951122085,2.0984322494,2.101705022,55.3567875233,61.7976607027,59.7033342302,51321,63661,64108,1.9379117807,1.6889866076,1.701393991,10.4091953071,9.1063923628,6.9886918742,9650,9381,7504,3.3537173563,3.2560909224,3.099065476,44.2646039082,43.9441571854,31.9561855012,41037,45269,34314,1.5966855081,1.3144827156,1.4399995096,12.8763439894,8.7518756879,6.7243115457,11938,9016,7220,1.9386572154,1.6008454153,1.5972635178
29,Tlaxcala,036,2,Totolac,20893,22593,24628,38.9376354414,31.3740918307,42.1176826666,8135,7088,10373,2.1211750948,1.801113026,1.95989898,4.7642210936,1.55995013,5.0181775669,995,352,1236,3.3487033568,3.3007349988,3.2886854064,34.1734143478,29.8141417007,37.0995050997,7140,6736,9137,1.9499496048,1.7228687933,1.7799723441,26.5231295859,32.9475000666,28.0900072718,5541,7444,6918,1.8727356148,1.7453776978,1.7219447146,7.0585287927,9.0992542093,7.5352640463,1475,2056,1856,27.48070618,26.5791538934,22.2570460153,5742,6005,5481,9.3907756775,8.0892638509,6.9290359161,1962,1828,1706,2.5451780419,2.4782303582,2.4241438282,36.8353554696,17.5530608133,34.1088224563,7696,3966,8400,2.4252757192,2.4916220728,2.3527370439,57.0336887042,55.9797138627,59.1975512212,11916,12647,14579,2.1239084766,1.8456173725,1.9767649584,7.6483863533,7.7213751229,5.2821012137,1598,1744,1301,2.9947648145,2.4465151349,2.9050583711,10.6822003679,4.7031464479,2.8397734041,2232,1063,699,2.9317920929,2.615187855,3.1068263385,10.6859073774,19.9852138825,22.5711459461,2233,4515,5559,3.0472584172,2.3085739191,2.4108526854,65.4607650273,64.3215918972,70.2076899385,13677,14532,17291,2.0206961207,1.772838181,1.8648730684,16.2967012568,11.6800792967,13.8990161886,3405,2639,3423,3.3188147773,3.1526932463,3.2107539153,45.9961642341,40.47334604,49.6529467129,9610,9144,12229,1.7959137055,1.3962862188,1.6624970965,13.9017341908,8.6276205536,20.3262165648,2904,1949,5006,2.0997710902,1.5994561681,1.8253004964
29,Tlaxcala,022,3,Acuamanala de Miguel Hidalgo,5648,5975,6646,54.2289109682,42.8218337363,40.4581597222,3063,2559,2689,2.2802090312,1.8412527116,1.855275739,10.1079290863,3.8709317463,4.0515625,571,231,269,3.5003177047,3.3229971777,3.4910708849,44.1209818819,38.95090199,36.4065972222,2492,2327,2420,2.0003863902,1.6938489107,1.6726411111,22.5098383012,33.763622838,28.5696180556,1271,2017,1899,1.9630342194,1.5370851735,1.5281839692,10.1609195402,6.0652780361,9.1204861111,574,362,606,13.1003311903,17.3492653896,21.8517361111,740,1037,1452,15.468536918,12.4604798215,10.4166666667,874,745,692,2.6989924433,2.2791044776,2.1616666667,47.360218196,14.2644597359,16.6319444444,2675,852,1105,2.6371863431,2.5293350717,2.5845511482,60.4714591857,62.2094104519,53.4548611111,3415,3717,3553,2.3769329897,1.7886397608,1.8480025982,10.6175725696,7.4204946996,8.8020833333,600,443,585,3.1100917431,2.701754386,2.4891518738,8.026495227,11.4004091501,7.5347222222,453,681,501,3.1723300971,2.5823817292,2.6474654378,25.9107734268,22.9867956109,21.875,1463,1373,1454,2.8766917293,2.2726537217,2.3095238095,76.7387492694,76.5854565743,69.0277777778,4334,4576,4588,2.1873571973,1.7071393881,1.7198189135,24.0794856809,12.1443183932,11.3541666667,1360,726,755,3.4215210356,3.2725880551,3.3103975535,64.3898305085,48.8871117724,49.5786458333,3637,2921,3295,1.920434051,1.6128857575,1.5141759377,27.4373660627,15.1244188209,16.7095486111,1550,904,1111,2.1929882806,1.8557789216,1.807823779
29,Tlaxcala,048,3,La Magdalena Tlaltelulco,19092,15047,,68.1533163837,60.9757110328,,13012,9175,,2.283454769,1.6812015478,,11.8051168054,4.4986955607,,2254,677,,3.4792307372,3.3859859578,,56.3481995783,56.477015472,,10758,8498,,2.0324033874,1.5454275419,,17.4529152353,18.5374869065,,3332,2789,,1.8968996706,1.5512330289,,5.108859115,10.6000750416,,975,1595,,9.284909266,9.8867270192,,1773,1488,,15.204128735,12.1003282815,,2903,1821,,3.0201879267,2.3325020725,,38.1971450981,10.6981492895,,7293,1610,,2.6778363919,2.6215847478,,77.2097117097,71.1095319114,,14741,10700,,2.2917567093,1.6859160511,,15.7834811218,8.2356718719,,3013,1239,,3.4067149216,2.644855296,,13.1997359222,8.2435446206,,2520,1240,,3.2881969851,2.7779715099,,29.1680139847,20.8972486719,,5569,3144,,3.0460171602,2.3811703879,,85.606231619,79.5131979392,,16344,11964,,2.2050055586,1.651102937,,27.9526641208,11.24901265,,5337,1693,,3.4669709905,3.2662560288,,73.2621754987,71.5757860743,,13987,10770,,2.1242329889,1.4322517779,,28.208769627,24.1885431107,,5386,3640,,2.3700224348,1.7211023337,
29,Tlaxcala,054,3,San Lorenzo Axocomanitla,5005,5665,5878,54.6031746032,59.3367190494,53.6348079374,2733,3361,3153,2.1185845762,1.5780859267,1.6750799882,8.7882783883,4.7039095439,3.8869470235,440,266,228,3.4707368149,3.2188871895,3.2556999386,45.8148962149,54.6328095056,49.7478609139,2293,3095,2924,1.8585995231,1.4367799069,1.551492749,17.1672771673,11.495017248,16.1085017295,859,651,947,1.8075717423,1.3770317486,1.4680685812,13.5377289377,16.9829436566,15.5042781722,678,962,911,14.6918192918,12.185320046,14.7524121609,735,690,867,15.0183150183,11.2111920276,11.7968323321,752,635,693,2.6211382114,1.9948717949,2.0570987654,39.242979243,13.4342660023,19.1516475514,1964,761,1126,2.5121344119,2.3152639087,2.2785171103,61.3186813187,59.0456113453,59.1844165301,3069,3345,3479,2.1664675428,1.5972086985,1.6908643494,8.7912087912,5.9793024147,5.4068814855,440,339,318,3.1,2.2211538462,2.3501683502,5.9829059829,5.1360674588,3.4589477517,299,291,203,2.8979591837,2.6417910448,3.0157894737,16.3614163614,14.6607895745,14.4911705807,819,831,852,2.9955223881,2.2039215686,2.2763819095,71.7704517705,70.8317362974,69.7433096668,3592,4013,4100,2.0442327322,1.5454545455,1.6272513704,17.7045177045,7.0908394021,8.0283997815,886,402,472,3.4055172414,3.2054054054,3.201814059,68.1409035409,76.319662706,69.1390861096,3410,4324,4064,1.6977230108,1.2269868185,1.2994850453,29.8659340659,38.7330394787,26.2222829055,1495,2194,1541,1.9742608937,1.4158939446,1.5455798
29,Tlaxcala,058,3,Santa Catarina Ayometla,6638,8890,9778,65.3315012023,66.4305384805,61.3614926988,4337,5906,6000,2.1985973554,1.809259796,1.7190780388,13.7210580557,8.554462749,6.1269875608,911,760,599,3.7607962012,3.3776867602,3.3510844074,51.6104431467,57.8760757315,55.2345051379,3426,5145,5401,1.7830337497,1.5773980502,1.5379907204,15.8777052559,11.4401278584,10.9262303948,1054,1017,1068,1.643110845,1.4919774837,1.4571704365,10.1198900721,13.9530366363,17.7630070308,672,1240,1737,8.6709034696,8.1762970248,9.9492698756,576,727,973,20.0618344212,16.2773543152,14.1914548405,1332,1447,1388,2.647260274,2.2892749245,2.1379573171,30.5736860186,17.3961150725,21.4169821525,2029,1547,2094,2.908988764,2.5265017668,2.3974747475,67.7430436276,61.5318416523,60.7030827474,4497,5470,5936,2.226673428,1.8549450549,1.7596222381,16.5922363449,7.4747971478,5.7760951866,1101,665,565,3.4223602484,2.7648026316,2.5767790262,14.1532119547,13.3513646422,8.0043266631,939,1187,783,3.3470873786,2.711786372,2.7081081081,20.6114737204,21.2318662405,11.3142239048,1368,1888,1106,3.3083333333,2.4001158078,2.5210325048,81.2092064583,77.8706663388,72.2877230936,5391,6923,7068,2.0901015228,1.7627091885,1.6794852611,24.1154242528,13.5480698303,10.0162249865,1601,1204,979,3.6153846154,3.334845735,3.3034557235,75.4513912745,80.3835751168,79.1244997296,5008,7146,7737,1.90378055,1.495263157,1.3331710102,35.3778770182,40.6686746988,37.6193618172,2348,3615,3678,2.258610952,1.7298890985,1.5698946533
29,Tlaxcala,059,3,Santa Cruz Quilehtla,7415,7229,8008,69.3187947395,76.1694915254,72.689830282,5140,5506,5821,2.3974533,1.9125652029,1.683588997,15.9036124521,11.131587057,6.25497795,1179,805,501,3.5631686639,3.4442838306,3.4599102516,53.4151822873,65.0379044684,66.434852332,3961,4702,5320,2.0498975712,1.6502302843,1.5163418007,21.5585150658,14.7550077042,15.1759989309,1599,1067,1215,2.084528051,1.716342278,1.5367172108,3.9071083736,5.157164869,7.2421488708,290,373,580,5.2155818212,3.9183359014,4.8920219163,387,283,392,19.6936906942,17.2573189522,15.608713083,1460,1248,1250,3.0921386306,2.5758928571,2.4032534247,45.5302147495,22.9738058552,19.4440732327,3376,1661,1557,2.8745886654,2.6820925553,2.5051546392,83.2528716497,82.4807395994,82.0392890552,6173,5963,6570,2.3895220956,1.9217261349,1.6875712657,14.399866822,7.4114021572,9.2075370841,1068,536,737,3.5028901734,3.2785862786,2.7343976778,15.0824038622,12.8659476117,5.5459040492,1118,930,444,3.4944812362,3.148502994,3.1012048193,33.1613118029,28.0277349769,13.8580783108,2459,2026,1110,3.2730923695,2.7443650357,2.6229508197,90.8773098052,90.9244992296,87.8658292129,6739,6573,7036,2.3231361055,1.8808676496,1.6582509506,34.3765606792,19.9537750385,12.1341707871,2549,1442,972,3.5331719128,3.41003861,3.3127753304,73.225903113,81.3266563945,79.9319791527,5430,5879,6401,2.2695613363,1.7912978717,1.5310589458,34.1360079907,42.5,39.3370306027,2531,3072,3150,2.4686475945,1.9261470043,1.6465525617
29,Tlaxcala,060,3,Santa Isabel Xiloxoxtla,4396,5034,5624,70.4908911866,70.8348853055,60.8054511278,3099,3566,3420,2.563575086,1.770948138,1.7232421932,23.2461841457,9.3706563707,5.1984962406,1022,472,292,3.5419605471,3.4104818171,3.354679479,47.2447070409,61.4642289348,55.6069548872,2077,3094,3127,2.0817796173,1.5208673644,1.5706447565,13.1624815362,9.2468771292,14.3261278195,579,465,806,1.8885895268,1.494257309,1.5332628772,9.9657804037,13.339314104,13.0629699248,438,672,735,6.3808468735,6.5789234613,11.8054511278,281,331,664,16.3712456918,13.1728367022,11.2218045113,720,663,631,3.1563909774,2.3896551724,2.2495812395,45.9871984244,17.23824665,19.3421052632,2022,868,1088,2.9234475375,2.5665349144,2.3449951409,71.4672575086,68.7485805133,65.1127819549,3142,3461,3662,2.6124698588,1.807069706,1.751443418,15.3865091088,9.7660685896,8.007518797,676,492,450,3.5728,2.9744186047,2.5938967136,18.0452978828,11.5148762208,7.9323308271,793,580,446,3.3001364256,2.899408284,2.7559241706,38.3062530773,18.8280717692,15.1315789474,1684,948,851,3.116966581,2.4981905911,2.4248447205,83.6533727228,80.0817624347,75.1315789474,3677,4031,4225,2.4573278399,1.7390811117,1.6870152614,37.6907927129,14.0131728367,10.0563909774,1657,705,566,3.4839973873,3.3743922204,3.3158878505,80.4566715903,84.1741994095,73.8684210526,3537,4237,4154,2.2461109935,1.4903287481,1.4185547405,42.1920236337,47.7283670225,30.5462406015,1855,2403,1718,2.6014676411,1.67431785,1.6710034732
29,Tlaxcala,028,3,Teolocholco,20440,22341,25857,57.7428076245,47.6229477384,63.1285914573,11803,10639,16323,2.3671805874,1.8662439692,2.1463030228,12.0317120542,4.5981577689,13.6826275304,2459,1027,3538,3.5737940383,3.4491555097,3.4995362554,45.7110955704,43.0247899696,49.4459639269,9343,9612,12785,2.0489649061,1.6968207817,1.7716554264,16.3765898228,19.0962505078,13.2621229502,3347,4266,3429,1.9843978846,1.7091917307,1.6750603008,11.9558094488,17.9258315515,13.5503642344,2444,4005,3504,13.9247931038,15.3549702023,10.0589213581,2846,3430,2601,15.248155749,13.893759999,12.4281759425,3117,3104,3214,2.9045634343,2.4408072224,2.7603569367,46.278627129,16.0128200569,29.2539355745,9459,3577,7564,2.6867740069,2.5046757173,2.7548932373,63.3042415049,52.2706482577,61.8369436739,12939,11678,15989,2.4382108708,1.9548046796,2.2337992742,14.0795151775,12.3852040937,11.2640749176,2878,2767,2913,3.3211985881,2.500334261,3.1572082751,8.3769875381,9.230036352,11.7995458804,1712,2062,3051,3.4608887946,2.7511012938,3.2742395027,21.900275699,17.7430648095,31.1316954553,4476,3964,8050,3.171839964,2.3865238471,2.5891676876,74.1193974473,66.7191982462,76.3907144075,15150,14906,19752,2.2826386698,1.8215976325,2.0645751603,26.0994933843,12.7097818931,22.2964157642,5335,2839,5765,3.4875020972,3.3241162597,3.4331710918,69.6986170733,65.5487792899,76.6789556917,14246,14644,19827,1.9612311732,1.3559297014,1.7670426649,27.8627183501,19.0284296622,39.631560003,5695,4251,10248,2.3424682472,1.7702844226,2.038733038
29,Tlaxcala,029,3,Tepeyanco,11096,12308,13478,47.8758779279,40.2264365216,47.2940578049,5312,4951,6374,2.1614009877,1.7695873633,1.8669217347,6.1188639413,2.1727421603,5.2085182569,679,267,702,3.376834539,3.3445630022,3.341739363,41.7570139866,38.0536943612,42.0855395479,4633,4684,5672,1.983024207,1.6789247137,1.6844305876,29.6261386047,36.4322844837,28.6754709819,3287,4484,3865,1.8802922021,1.6613730568,1.5585495346,5.1369249747,6.1257462077,8.4254327625,570,754,1136,17.3610584928,17.215532787,15.6050384507,1926,2119,2103,12.5809996708,10.675857527,9.1302729867,1396,1314,1231,2.6659412167,2.4366180118,2.3596364166,41.709290582,19.8635584468,24.210789147,4628,2445,3263,2.404527892,2.5299228341,2.4161355311,67.3898063137,67.9373283998,64.0122677181,7478,8362,8628,2.1556022691,1.7571161948,1.842023003,8.0528192606,9.0605210204,6.543577403,894,1115,882,3.0299126652,2.5590801856,2.9469145364,16.728312684,5.7459412122,5.6143681349,1856,707,757,2.5687317485,2.6519111359,2.801824262,12.7279714377,18.4490221999,23.4860916358,1412,2271,3165,2.889745142,2.4560382729,2.3100744164,77.5020165325,76.6587210053,75.9695287868,8600,9435,10239,2.0540007483,1.7184245586,1.7506672629,18.8560606254,12.4113807961,12.8768271088,2092,1528,1736,3.2857418604,3.2350131211,3.2553618291,53.0128029025,46.3521827293,55.7194905674,5882,5705,7510,1.9520684103,1.5358444855,1.5846346825,18.7810039612,10.700218243,20.0397740361,2084,1317,2701,2.1762630109,1.7468505679,1.8194042916
29,Tlaxcala,044,3,Zacatelco,41205,44050,44754,57.2179855284,46.3609097002,57.7313913456,23577,20422,25837,2.154856155,1.6935456142,1.8179835219,7.717432512,2.468417243,6.6134200693,3180,1087,2960,3.5542718539,3.3233977242,3.332102322,49.5005530164,43.8924924572,51.1179712763,20397,19335,22877,1.9367427308,1.6017672756,1.6219173025,19.5229384847,22.385740154,15.1114863294,8044,9861,6763,1.9106533062,1.6519931626,1.5538469555,10.4324697308,15.5387945416,14.2808217595,4299,6845,6391,12.8266062562,15.7145556042,12.8763005655,5285,6922,5763,13.5334073884,11.2610914432,10.2729728296,5576,4961,4598,2.6730491263,2.2636988843,2.4133965832,36.5137674393,15.4656176384,22.3537582344,15045,6813,10004,2.5456264311,2.4487000849,2.4386777995,65.935226126,55.8995637521,59.2321706406,27169,24624,26509,2.2253737941,1.7730789036,1.8838695504,10.9809450819,7.7341819593,6.7594072807,4525,3407,3025,3.256087622,2.4533429899,2.7587840887,10.0761422154,7.8963180795,4.9875036778,4152,3478,2232,2.9588365878,2.3840653118,2.9993063676,23.5551442543,17.2464986964,24.8357587715,9706,7597,11115,2.8609548024,2.2390186646,2.2166295034,76.7409240131,68.7466498541,72.842877675,31621,30283,32600,2.0926856768,1.6801294581,1.7632687716,20.3425365981,10.124730993,12.023334624,8382,4460,5381,3.4278131466,3.2182578878,3.3090102355,67.6504552591,61.8997042418,72.0122131051,27875,27267,32228,1.8226300179,1.2684422417,1.4574717689,22.7071706317,15.2025812084,32.7254659222,9356,6697,14646,2.1678651234,1.5604570789,1.6621956968
21,Puebla,015,4,Amozoc,104615,118823,127776,60.8043413201,57.8240943362,62.1042802708,63610,68708,79354,2.7245872398,2.0145963423,2.269467002,14.32588949,7.5272811536,12.188671835,14987,8944,15574,3.799091477,3.4265830281,3.4556425381,46.4784518302,50.2968131826,49.9156084358,48623,59764,63780,2.3931690416,1.8031379385,1.9797231176,23.0974743216,19.0986919682,15.9603003012,24163,22694,20393,2.2980836555,1.7665207542,1.9364209945,6.4757110096,11.7733649737,10.6846031677,6775,13989,13652,9.6224733487,11.3038487219,11.2508162603,10067,13432,14376,21.0967191297,15.9107752675,16.4505214529,22070,18906,21020,3.5423866261,2.7261024319,2.951717143,41.3483199346,18.1457012324,35.2743713866,43257,21561,45072,3.1866939419,2.7349470695,2.7411785922,69.6109228113,59.9064339795,64.0422022132,72823,71183,81831,2.8429584658,2.1269088709,2.3822684032,18.1151239517,10.8395666697,7.2145211019,18951,12880,9218,3.8730801248,2.9545292164,3.2846615752,37.885240663,20.8185198046,19.8383218959,39634,24737,25349,3.2001311178,2.6775512835,2.9574976852,30.6944007268,24.6136130164,29.0337204069,32111,29247,37098,3.5582762758,2.360249,2.6828629978,83.9018156417,76.9227863044,78.064580572,87774,91402,99748,2.6072228061,1.9530573083,2.2014293448,40.0094124822,19.9982216825,27.1452139531,41856,23762,34685,3.7195306312,3.3388970844,3.3692536628,67.2800523297,69.59745931,72.7888834385,70385,82698,93007,2.4623889389,1.6738127348,1.9363489342,24.9764739053,25.13488306,30.3894695422,26129,29866,38830,2.8177869684,1.9697791767,2.2370283658
